5829.81,1709131
5829.81,1709180
5829.81,1709230
5829.81,1709278
5841.54,1709327
5829.81,1709376
5829.81,1709425
5829.81,1709473
5829.81,1709522
5829.81,1709572
5829.81,1709621
5829.81,1709669
5829.81,1709718
5829.81,1709767
5829.81,1709816
5829.81,1709864
5829.81,1709914
5829.81,1709963
5829.81,1710012
5829.81,1710060
5665.59,1710109
5829.81,1710158
5829.81,1710208
5829.81,1710256
5829.81,1710305
5829.81,1710354
5829.81,1710402
5829.81,1710451
5829.81,1710500
5841.54,1710550
5829.81,1710598
5829.81,1710647
5829.81,1710696
5829.81,1710745
5829.81,1710793
5829.81,1710842
5829.81,1710892
5829.81,1710941
5829.81,1710989
5829.81,1711038
5829.81,1711087
5829.81,1711136
5829.81,1711184
5829.81,1711234
5829.81,1711283
5665.59,1711332
5829.81,1711380
5829.81,1711429
5829.81,1711478
5829.81,1711527
5829.81,1711576
5829.81,1711625
5829.81,1711674
5829.81,1711723
5841.54,1711771
5829.81,1711820
5829.81,1711869
5829.81,1711919
5829.81,1711967
5829.81,1712016
5829.81,1712065
5829.81,1712114
5829.81,1712162
5829.81,1712211
5829.81,1712261
5829.81,1712309
5829.81,1712358
5829.81,1712407
5829.81,1712456
5829.81,1712504
5665.59,1712553
5829.81,1712603
5818.08,1712652
5818.08,1712700
5829.81,1712749
5829.81,1712798
5829.81,1712847
5829.81,1712896
5818.08,1712945
5806.35,1712994
5724.24,1713043
5278.50,1713091
4551.24,1713140
3659.76,1713189
3343.05,1713239
3178.83,1713287
3131.91,1713336
3143.64,1713385
3143.64,1713434
3167.10,1713482
3319.59,1713531
3777.06,1713581
4246.26,1713630
4821.03,1713678
5325.42,1713727
5642.13,1713776
6158.25,1713825
6310.74,1713873
6369.39,1713923
6404.58,1713972
6392.85,1714020
6392.85,1714069
6322.47,1714118
5818.08,1714167
4774.11,1714215
3601.11,1714265
2744.82,1714314
2674.44,1714363
2674.44,1714411
2674.44,1714460
2686.17,1714509
2944.23,1714558
3706.68,1714607
4516.05,1714656
5278.50,1714705
5700.78,1714754
6111.33,1714802
6299.01,1714851
6322.47,1714900
6310.74,1714950
6134.79,1714998
6310.74,1715047
6310.74,1715096
6252.09,1715145
5642.13,1715193
4469.13,1715243
3343.05,1715292
2439.84,1715341
2287.35,1715389
2299.08,1715438
2299.08,1715487
2299.08,1715536
2299.08,1715585
2299.08,1715634
2299.08,1715683
2299.08,1715731
2299.08,1715780
2310.81,1715829
2510.22,1715878
3167.10,1715927
3906.09,1715976
4891.41,1716025
5595.21,1716074
5970.57,1716122
6216.90,1716171
6111.33,1716220
6287.28,1716270
6287.28,1716318
6287.28,1716367
6275.55,1716416
6275.55,1716465
6275.55,1716513
6275.55,1716562
6263.82,1716612
6287.28,1716661
6263.82,1716709
6263.82,1716758
6263.82,1716807
6263.82,1716856
6263.82,1716904
6275.55,1716954
6275.55,1717003
6334.20,1717052
6803.40,1717100
7096.65,1717149
7483.74,1717198
7941.21,1717248
8222.73,1717296
8469.06,1717345
8609.82,1717394
8351.76,1717443
8609.82,1717491
8609.82,1717540
8609.82,1717590
8609.82,1717639
8598.09,1717687
8574.63,1717736
8504.25,1717785
8175.81,1717834
7812.18,1717882
7472.01,1717932
7049.73,1717981
6334.20,1718030
5466.18,1718078
5196.39,1718127
5079.09,1718176
4715.46,1718225
4668.54,1718274
4668.54,1718323
4668.54,1718372
4668.54,1718420
4668.54,1718469
4668.54,1718518
4668.54,1718567
4304.91,1718616
3436.89,1718665
2756.55,1718714
2392.92,1718763
1900.26,1718811
1642.20,1718860
1653.93,1718909
1653.93,1718959
1665.66,1719007
1665.66,1719056
1665.66,1719105
1677.39,1719154
1747.77,1719202
2076.21,1719251
2744.82,1719301
3765.33,1719350
4680.27,1719398
5384.07,1719447
5794.62,1719496
5865.00,1719544
5853.27,1719593
5853.27,1719643
5841.54,1719692
5841.54,1719740
5841.54,1719789
5841.54,1719838
5876.73,1719887
6674.37,1719936
7460.28,1719985
8175.81,1720034
8938.26,1720083
9372.27,1720131
9548.22,1720180
9559.95,1720229
9559.95,1720279
9595.14,1720327
9548.22,1720376
9548.22,1720425
9477.84,1720474
9254.97,1720522
8351.76,1720571
7577.58,1720621
6674.37,1720670
5571.75,1720718
4856.22,1720767
4727.19,1720816
4727.19,1720865
4738.92,1720913
4738.92,1720963
4738.92,1721012
4738.92,1721061
4598.16,1721109
3730.14,1721158
2498.49,1721207
1724.31,1721256
1607.01,1721305
1618.74,1721354
1618.74,1721403
1618.74,1721452
1630.47,1721500
1630.47,1721549
1642.20,1721598
1782.96,1721647
2310.81,1721696
3084.99,1721745
3976.47,1721794
4879.68,1721842
5583.48,1721891
5677.32,1721940
5665.59,1721990
5665.59,1722038
5665.59,1722087
5653.86,1722136
5653.86,1722185
5653.86,1722233
5653.86,1722283
5501.37,1722332
5665.59,1722381
5665.59,1722429
5665.59,1722478
5665.59,1722527
5665.59,1722576
5665.59,1722625
5653.86,1722674
5653.86,1722723
5677.32,1722772
5665.59,1722820
5653.86,1722869
5665.59,1722918
5665.59,1722968
5665.59,1723016
5653.86,1723065
5653.86,1723114
5653.86,1723163
5653.86,1723211
5653.86,1723260
5653.86,1723310
5653.86,1723359
