7000.00,38600
7000.00,38851
7500.00,39104
7500.00,39357
7500.00,39600
7500.00,39853
8000.00,40105
8000.00,40350
8000.00,40603
8000.00,40857
8500.00,41101
8500.00,41355
8500.00,41608
8500.00,41852
9000.00,42106
9000.00,42351
9000.00,42606
9000.00,42851
9500.00,43105
9500.00,43359
9500.00,43602
9500.00,43856
10000.00,44103
10000.00,44360
10000.00,44607
10000.00,44854
10500.00,45112
10500.00,45360
10500.00,45608
10500.00,45856
11000.00,46104
11000.00,46352
11000.00,46609
11000.00,46856
11500.00,47106
11500.00,47355
11500.00,47605
11500.00,47855
12000.00,48121
12000.00,48361
12000.00,48627
12000.00,48858
12500.00,49126
12500.00,49357
12500.00,49625
12500.00,49857
13000.00,50124
13000.00,50356
13000.00,50623
13000.00,50854
13500.00,51094
13500.00,51352
13500.00,51601
13500.00,51850
2000.00,52093
2000.00,52347
2000.00,52591
2000.00,52845
2500.00,53100
2500.00,53346
2500.00,53592
2500.00,53848
3000.00,54093
3000.00,54348
3000.00,54594
3000.00,54850
3500.00,55095
3500.00,55350
3500.00,55595
3500.00,55849
4000.00,56096
4000.00,56343
4000.00,56599
4000.00,56846
4500.00,57092
4500.00,57348
4500.00,57593
4500.00,57849
5000.00,58095
5000.00,58341
5000.00,58597
5000.00,58843
5500.00,59100
5500.00,59346
5500.00,59594
5500.00,59851
6000.00,60098
6000.00,60346
6000.00,60594
6000.00,60851
6500.00,61105
6500.00,61349
6500.00,61603
6500.00,61857
7000.00,62098
7000.00,62349
7000.00,62600
7000.00,62851
7500.00,63102
7500.00,63355
7500.00,63599
7500.00,63851
8000.00,64105
8000.00,64349
8000.00,64603
8000.00,64857
8500.00,65100
8500.00,65353
8500.00,65607
8500.00,65851
9000.00,66106
9000.00,66351
9000.00,66605
9000.00,66850
9500.00,67104
9500.00,67357
9500.00,67602
9500.00,67856
10000.00,68103
10000.00,68359
10000.00,68605
10000.00,68853
10500.00,69110
10500.00,69359
10500.00,69607
10500.00,69856
11000.00,70104
11000.00,70360
11000.00,70607
11000.00,70855
11500.00,71105
11500.00,71364
11500.00,71614
11500.00,71864
12000.00,72130
12000.00,72360
12000.00,72627
12000.00,72857
12500.00,73124
12500.00,73356
12500.00,73624
12500.00,73856
13000.00,74123
13000.00,74354
13000.00,74622
13000.00,74863
13500.00,75103
13500.00,75352
13500.00,75599
13500.00,75848
2000.00,76093
2000.00,76346
2000.00,76591
2000.00,76844
2500.00,77099
2500.00,77345
2500.00,77600
2500.00,77846
3000.00,78092
3000.00,78348
3000.00,78594
3000.00,78849
3500.00,79094
3500.00,79348
3500.00,79594
3500.00,79848
4000.00,80096
4000.00,80352
4000.00,80599
4000.00,80845
4500.00,81100
4500.00,81347
4500.00,81593
4500.00,81849
5000.00,82095
5000.00,82350
5000.00,82595
5000.00,82842
5500.00,83098
5500.00,83346
5500.00,83593
5500.00,83850
6000.00,84098
6000.00,84345
6000.00,84593
6000.00,84850
6500.00,85104
6500.00,85358
6500.00,85602
6500.00,85856
7000.00,86097
7000.00,86348
7000.00,86599
7000.00,86849
7500.00,87102
7500.00,87355
7500.00,87607
7500.00,87851
8000.00,88104
8000.00,88357
8000.00,88602
8000.00,88855
8500.00,89100
8500.00,89353
8500.00,89606
8500.00,89850
9000.00,90104
9000.00,90350
9000.00,90604
9000.00,90858
9500.00,91103
9500.00,91357
9500.00,91601
9500.00,91854
10000.00,92102
10000.00,92358
10000.00,92605
10000.00,92852
10500.00,93110
10500.00,93358
10500.00,93606
10500.00,93855
11000.00,94102
11000.00,94359
11000.00,94607
11000.00,94855
11500.00,95114
11500.00,95364
11500.00,95613
11500.00,95863
12000.00,96130
12000.00,96360
12000.00,96626
12000.00,96856
12500.00,97124
12500.00,97355
12500.00,97624
12500.00,97855
13000.00,98131
13000.00,98363
13000.00,98631
13000.00,98863
13500.00,99101
13500.00,99350
13500.00,99599
13500.00,99848
2000.00,100091
2000.00,100346
2000.00,100591
2000.00,100846
2500.00,101093
2500.00,101350
2500.00,101597
2500.00,101843
3000.00,102100
3000.00,102347
3000.00,102594
3000.00,102841
3500.00,103097
3500.00,103343
3500.00,103599
3500.00,103845
4000.00,104093
