4656.81,2205502
4656.81,2205550
4656.81,2205599
4656.81,2205648
4656.81,2205698
4656.81,2205746
4656.81,2205795
4656.81,2205844
4656.81,2205893
4656.81,2205941
4656.81,2205990
4656.81,2206040
4656.81,2206088
4656.81,2206137
4656.81,2206186
4656.81,2206235
4656.81,2206283
4656.81,2206332
4656.81,2206382
4656.81,2206431
4598.16,2206479
4656.81,2206528
4656.81,2206577
4656.81,2206626
4656.81,2206674
4656.81,2206724
4656.81,2206773
4656.81,2206822
4656.81,2206870
4656.81,2206919
4656.81,2206968
4656.81,2207017
4656.81,2207066
4656.81,2207115
4656.81,2207164
4656.81,2207213
4656.81,2207261
4656.81,2207310
4656.81,2207360
4656.81,2207409
4656.81,2207457
4656.81,2207506
4656.81,2207555
4656.81,2207604
4656.81,2207652
4598.16,2207702
4656.81,2207751
4656.81,2207800
4656.81,2207848
4656.81,2207897
4656.81,2207946
4656.81,2207995
4656.81,2208044
4656.81,2208093
4656.81,2208142
4656.81,2208191
4656.81,2208239
4656.81,2208288
4656.81,2208337
4656.81,2208387
4656.81,2208435
4656.81,2208484
4656.81,2208533
4656.81,2208582
4656.81,2208630
4656.81,2208679
4656.81,2208729
4656.81,2208778
4656.81,2208826
4656.81,2208875
4598.16,2208924
4656.81,2208973
4656.81,2209021
4656.81,2209071
4656.81,2209120
4656.81,2209169
4656.81,2209217
4656.81,2209266
4656.81,2209315
4656.81,2209364
4656.81,2209413
4656.81,2209462
4656.81,2209511
4656.81,2209560
4656.81,2209608
4656.81,2209657
4656.81,2209707
4656.81,2209756
4656.81,2209804
4656.81,2209853
4656.81,2209902
4656.81,2209951
4656.81,2209999
4656.81,2210049
4656.81,2210098
4598.16,2210147
4656.81,2210195
4656.81,2210244
4656.81,2210293
4656.81,2210342
4656.81,2210391
4656.81,2210440
4656.81,2210489
4656.81,2210538
4645.08,2210586
4598.16,2210635
4164.15,2210684
3601.11,2210734
3026.34,2210782
2838.66,2210831
2744.82,2210880
2662.71,2210929
2346.00,2210977
1911.99,2211026
1747.77,2211076
1712.58,2211124
1548.36,2211173
1231.65,2211221
1161.27,2211266
1161.27,2211312
1161.27,2211358
1161.27,2211403
1173.00,2211449
1173.00,2211494
1173.00,2211540
1173.00,2211586
1173.00,2211632
1173.00,2211677
1173.00,2211723
1173.00,2211768
1184.73,2211814
1196.46,2211859
1208.19,2211907
1290.30,2211955
1548.36,2212003
1841.61,2212052
2240.43,2212102
2873.85,2212151
3331.32,2212199
3495.54,2212248
3601.11,2212297
3636.30,2212346
3648.03,2212395
3659.76,2212444
3648.03,2212493
3648.03,2212542
3589.38,2212590
3624.57,2212639
3589.38,2212688
3472.08,2212737
3131.91,2212786
2862.12,2212835
2662.71,2212884
2486.76,2212932
2334.27,2212981
1958.91,2213030
1736.04,2213080
1665.66,2213128
1653.93,2213177
1665.66,2213226
1665.66,2213275
1665.66,2213323
1677.39,2213372
1677.39,2213422
1677.39,2213471
1677.39,2213519
1677.39,2213568
1677.39,2213617
1677.39,2213665
1677.39,2213714
1677.39,2213764
1677.39,2213813
1677.39,2213861
1677.39,2213910
1677.39,2213959
1677.39,2214008
1677.39,2214056
1677.39,2214106
1677.39,2214155
1677.39,2214204
1677.39,2214252
1677.39,2214301
1677.39,2214350
1677.39,2214398
1677.39,2214448
1677.39,2214497
1677.39,2214546
1677.39,2214594
1677.39,2214643
1677.39,2214692
1677.39,2214742
1677.39,2214790
1677.39,2214839
1677.39,2214888
1677.39,2214937
1677.39,2214985
1677.39,2215034
1677.39,2215084
1677.39,2215132
1677.39,2215181
1677.39,2215230
1677.39,2215279
1677.39,2215327
1677.39,2215376
1677.39,2215426
1677.39,2215475
1677.39,2215523
1677.39,2215572
1677.39,2215621
1677.39,2215669
1677.39,2215718
1677.39,2215768
1677.39,2215817
1677.39,2215865
1677.39,2215914
1677.39,2215963
1677.39,2216012
1677.39,2216060
1677.39,2216110
1677.39,2216159
1677.39,2216208
1677.39,2216256
1677.39,2216305
1677.39,2216354
1677.39,2216402
1677.39,2216452
1677.39,2216501
1677.39,2216550
1677.39,2216598
1677.39,2216647
1677.39,2216696
1677.39,2216745
1677.39,2216794
1677.39,2216843
1677.39,2216892
1677.39,2216941
1677.39,2216989
1677.39,2217038
1677.39,2217088
1677.39,2217136
1677.39,2217185
1677.39,2217234
1677.39,2217283
1677.39,2217331
1677.39,2217380
1677.39,2217430
1677.39,2217479
1677.39,2217527
1677.39,2217576
1677.39,2217625
1677.39,2217674
1677.39,2217722
1677.39,2217772
1677.39,2217821
1677.39,2217869
1677.39,2217918
1677.39,2217967
1677.39,2218016
1677.39,2218064
1677.39,2218114
1677.39,2218163
1677.39,2218212
1677.39,2218260
1677.39,2218309
1677.39,2218358
1677.39,2218406
1677.39,2218456
1677.39,2218505
1677.39,2218554
1677.39,2218602
1677.39,2218651
1677.39,2218700
1677.39,2218749
1677.39,2218798
1677.39,2218847
1677.39,2218896
1677.39,2218945
1677.39,2218993
1677.39,2219042
1677.39,2219091
1677.39,2219140
1677.39,2219189
1677.39,2219238
