11964.60,2323539
11964.60,2323591
11964.60,2323642
11964.60,2323693
11952.87,2323744
11952.87,2323795
11952.87,2323846
11952.87,2323897
11964.60,2323948
11999.79,2324002
11964.60,2324054
11988.06,2324105
11952.87,2324156
11952.87,2324207
11952.87,2324258
11952.87,2324308
11952.87,2324360
11952.87,2324411
11964.60,2324462
11952.87,2324513
11964.60,2324564
11952.87,2324616
11952.87,2324667
11952.87,2324717
11952.87,2324768
11964.60,2324819
11952.87,2324871
11964.60,2324922
11964.60,2324973
11964.60,2325024
11952.87,2325075
11952.87,2325126
11952.87,2325177
11952.87,2325228
11952.87,2325279
11706.54,2325330
11964.60,2325382
11964.60,2325433
11952.87,2325484
11964.60,2325534
11952.87,2325585
11952.87,2325637
11952.87,2325688
11952.87,2325739
11952.87,2325790
11952.87,2325841
11964.60,2325893
11964.60,2325943
11706.54,2325994
11964.60,2326045
11952.87,2326096
11952.87,2326148
11952.87,2326199
11952.87,2326250
11952.87,2326301
11964.60,2326351
11964.60,2326403
11952.87,2326454
11964.60,2326505
11952.87,2326556
11952.87,2326607
11988.06,2326659
11952.87,2326709
11952.87,2326760
11952.87,2326811
11952.87,2326862
11952.87,2326914
11964.60,2326965
11952.87,2327016
11964.60,2327067
11952.87,2327117
11964.60,2327169
11952.87,2327220
11952.87,2327271
11952.87,2327322
11952.87,2327373
11964.60,2327425
11964.60,2327476
11952.87,2327526
11952.87,2327577
11952.87,2327628
11952.87,2327680
11952.87,2327731
11952.87,2327782
11964.60,2327833
11706.54,2327884
11952.87,2327934
11952.87,2327986
11964.60,2328037
11952.87,2328088
11952.87,2328139
11952.87,2328190
11952.87,2328242
11952.87,2328293
11952.87,2328344
11964.60,2328394
11952.87,2328445
11952.87,2328497
11706.54,2328548
11952.87,2328599
11952.87,2328650
11952.87,2328701
11952.87,2328753
11952.87,2328803
11964.60,2328854
11952.87,2328905
11964.60,2328956
11964.60,2329008
11952.87,2329059
11952.87,2329110
11964.60,2329161
11988.06,2329211
11952.87,2329263
11952.87,2329314
11964.60,2329365
11952.87,2329416
11952.87,2329467
11964.60,2329519
11952.87,2329569
11952.87,2329620
11952.87,2329671
11952.87,2329722
11952.87,2329774
11952.87,2329825
11952.87,2329876
11952.87,2329927
11964.60,2329978
11952.87,2330029
11952.87,2330080
11952.87,2330131
11952.87,2330182
11952.87,2330233
11952.87,2330285
11952.87,2330336
